sample_id	original_column	file_project	platform	source_file	missing_fraction
TARGET-20-PARUWX-09A.Detection.Pval	TARGET-20-PARUWX-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PATIAK-04A.Detection.Pval	TARGET-20-PATIAK-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASRTP-09A.Detection.Pval	TARGET-20-PASRTP-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARTAL-09A.Detection.Pval	TARGET-20-PARTAL-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANCSC-04A.Detection.Pval	TARGET-20-PANCSC-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASHBI-14A.Detection.Pval	TARGET-20-PASHBI-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASYWA-09A.Detection.Pval	TARGET-21-PASYWA-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEFGR-14A.Detection.Pval	TARGET-20-PAEFGR-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASFHK-14A.Detection.Pval	TARGET-21-PASFHK-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANLLX-04A.Detection.Pval	TARGET-20-PANLLX-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASCRZ-14A.Detection.Pval	TARGET-20-PASCRZ-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARNIA-14A.Detection.Pval	TARGET-20-PARNIA-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATKWH-15A.Detection.Pval	TARGET-21-PATKWH-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANLRE-09A.Detection.Pval	TARGET-20-PANLRE-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASWPD-14A.Detection.Pval	TARGET-20-PASWPD-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAPBEJ-14A.Detection.Pval	TARGET-20-PAPBEJ-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASIEJ-14A.Detection.Pval	TARGET-20-PASIEJ-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATJMY-15A.Detection.Pval	TARGET-21-PATJMY-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PADYIR-04A.Detection.Pval	TARGET-20-PADYIR-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASBBE-14A.Detection.Pval	TARGET-20-PASBBE-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEFGR-09A.Detection.Pval	TARGET-20-PAEFGR-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASJIM-04A.Detection.Pval	TARGET-20-PASJIM-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATKBK-14A.Detection.Pval	TARGET-21-PATKBK-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARUWX-14A.Detection.Pval	TARGET-20-PARUWX-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARHRS-09A.Detection.Pval	TARGET-21-PARHRS-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAPXRJ-09A.Detection.Pval	TARGET-20-PAPXRJ-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAKTCX-14A.Detection.Pval	TARGET-20-PAKTCX-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASTUH-14A.Detection.Pval	TARGET-20-PASTUH-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARYVW-09A.Detection.Pval	TARGET-20-PARYVW-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASIEJ-09A.Detection.Pval	TARGET-20-PASIEJ-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASDKZ-14A.Detection.Pval	TARGET-21-PASDKZ-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASYWA-14A.Detection.Pval	TARGET-21-PASYWA-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PANZLR-14A.Detection.Pval	TARGET-21-PANZLR-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATISD-15A.Detection.Pval	TARGET-21-PATISD-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASVVS-04A.Detection.Pval	TARGET-20-PASVVS-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PADZCG-14A.Detection.Pval	TARGET-20-PADZCG-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARNNT-14A.Detection.Pval	TARGET-20-PARNNT-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARLSL-14A.Detection.Pval	TARGET-21-PARLSL-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANDIX-14A.Detection.Pval	TARGET-20-PANDIX-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANLLX-09A.Detection.Pval	TARGET-20-PANLLX-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASFLG-09A.Detection.Pval	TARGET-21-PASFLG-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASPLU-14A.Detection.Pval	TARGET-20-PASPLU-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEDKB-04A.Detection.Pval	TARGET-20-PAEDKB-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARPPY-14A.Detection.Pval	TARGET-20-PARPPY-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PATDHA-09A.Detection.Pval	TARGET-20-PATDHA-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASWPD-04A.Detection.Pval	TARGET-20-PASWPD-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAMYAS-14A.Detection.Pval	TARGET-20-PAMYAS-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATJMY-14A.Detection.Pval	TARGET-21-PATJMY-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARBIU-04A.Detection.Pval	TARGET-20-PARBIU-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEFGT-04A.Detection.Pval	TARGET-20-PAEFGT-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASVVS-14A.Detection.Pval	TARGET-20-PASVVS-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARLSL-15A.Detection.Pval	TARGET-21-PARLSL-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASIEJ-04A.Detection.Pval	TARGET-20-PASIEJ-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASIGA-15A.Detection.Pval	TARGET-21-PASIGA-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAEERJ-04A.Detection.Pval	TARGET-20-PAEERJ-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANTNA-04A.Detection.Pval	TARGET-20-PANTNA-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASHMK-09A.Detection.Pval	TARGET-21-PASHMK-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PATKBK-15A.Detection.Pval	TARGET-21-PATKBK-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PAPXWI-04A.Detection.Pval	TARGET-20-PAPXWI-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PASDXR-09A.Detection.Pval	TARGET-21-PASDXR-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARHRS-15A.Detection.Pval	TARGET-21-PARHRS-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASJTM-14A.Detection.Pval	TARGET-20-PASJTM-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARVUA-03A.Detection.Pval	TARGET-20-PARVUA-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARWXU-14A.Detection.Pval	TARGET-20-PARWXU-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANCSC-14A.Detection.Pval	TARGET-20-PANCSC-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARXMP-09A.Detection.Pval	TARGET-20-PARXMP-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARFIW-03A.Detection.Pval	TARGET-20-PARFIW-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PABLDZ-14A.Detection.Pval	TARGET-20-PABLDZ-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PARXMP-14A.Detection.Pval	TARGET-20-PARXMP-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANGTF-09A.Detection.Pval	TARGET-20-PANGTF-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PADYIR-03A.Detection.Pval	TARGET-20-PADYIR-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASGMZ-09A.Detection.Pval	TARGET-20-PASGMZ-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PASWLN-09A.Detection.Pval	TARGET-20-PASWLN-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARXYR-15A.Detection.Pval	TARGET-21-PARXYR-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-21-PARNAW-14A.Detection.Pval	TARGET-21-PARNAW-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANCSC-09A.Detection.Pval	TARGET-20-PANCSC-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-20-PANSJB-09A.Detection.Pval	TARGET-20-PANSJB-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0
TARGET-51-PAJMFS-01A	TARGET-51-PAJMFS-01A.Ave_Beta	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PAKWMM-01A	TARGET-51-PAKWMM-01A.Ave_Beta	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PALEIR-01A	TARGET-51-PALEIR-01A.Ave_Beta	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PAEALX-01A	TARGET-51-PAEALX-01A.Ave_Beta	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PAJLWU-01A	TARGET-51-PAJLWU-01A.Ave_Beta	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PALFYG-01A	TARGET-51-PALFYG-01A.Ave_Beta	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PALKEI-01A	TARGET-51-PALKEI-01A.Ave_Beta	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PALLXV-01A	TARGET-51-PALLXV-01A.Ave_Beta	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PAJPFB-01A	TARGET-51-PAJPFB-01A.Ave_Beta	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PALFEF-01A	TARGET-51-PALFEF-01A.Ave_Beta	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PAJNCV-01A	TARGET-51-PAJNCV-01A.Ave_Beta	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PAJMFS-01A.Detection.Pval	TARGET-51-PAJMFS-01A.Detection.Pval	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PAKWMM-01A.Detection.Pval	TARGET-51-PAKWMM-01A.Detection.Pval	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PALEIR-01A.Detection.Pval	TARGET-51-PALEIR-01A.Detection.Pval	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PAEALX-01A.Detection.Pval	TARGET-51-PAEALX-01A.Detection.Pval	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PAJLWU-01A.Detection.Pval	TARGET-51-PAJLWU-01A.Detection.Pval	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PALFYG-01A.Detection.Pval	TARGET-51-PALFYG-01A.Detection.Pval	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PALKEI-01A.Detection.Pval	TARGET-51-PALKEI-01A.Detection.Pval	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PALLXV-01A.Detection.Pval	TARGET-51-PALLXV-01A.Detection.Pval	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PAJPFB-01A.Detection.Pval	TARGET-51-PAJPFB-01A.Detection.Pval	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PALFEF-01A.Detection.Pval	TARGET-51-PALFEF-01A.Detection.Pval	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-51-PAJNCV-01A.Detection.Pval	TARGET-51-PAJNCV-01A.Detection.Pval	TARGET-CCSK	450K	idat_sample_sheet_TARGET-CCSK__450k_beta.txt	0.0
TARGET-30-PAPSEI-01A	TARGET-30-PAPSEI-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASUYG-01A	TARGET-30-PASUYG-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPTAN-01A	TARGET-30-PAPTAN-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARACM-01A	TARGET-30-PARACM-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPVXS-01A	TARGET-30-PAPVXS-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAMMXF-01A	TARGET-30-PAMMXF-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASTKC-01A	TARGET-30-PASTKC-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARHYL-01A	TARGET-30-PARHYL-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALBFW-01A	TARGET-30-PALBFW-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASJYB-01A	TARGET-30-PASJYB-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPUJU-01A	TARGET-30-PAPUJU-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAMZMJ-01A	TARGET-30-PAMZMJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASGUT-01A	TARGET-30-PASGUT-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASNPG-01A	TARGET-30-PASNPG-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANRVJ-01A	TARGET-30-PANRVJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASMDM-01A	TARGET-30-PASMDM-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASGPY-01A	TARGET-30-PASGPY-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASWFB-01A	TARGET-30-PASWFB-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-00-NAAENN-11A	TARGET-00-NAAENN-11A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPVEB-04A	TARGET-30-PAPVEB-04A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAIVMJ-01A	TARGET-30-PAIVMJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATYIL-01A	TARGET-30-PATYIL-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARSHT-01A	TARGET-30-PARSHT-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARSBI-01A	TARGET-30-PARSBI-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANNMS-01A	TARGET-30-PANNMS-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASXIE-01A	TARGET-30-PASXIE-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASREY-01A	TARGET-30-PASREY-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASHFA-02A	TARGET-30-PASHFA-02A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPEFE-01A	TARGET-30-PAPEFE-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASNEF-01A	TARGET-30-PASNEF-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALXTB-01A	TARGET-30-PALXTB-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARVLK-01A	TARGET-30-PARVLK-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALKXJ-01A	TARGET-30-PALKXJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPTLY-01A	TARGET-30-PAPTLY-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARSEA-01A	TARGET-30-PARSEA-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARGDJ-01A	TARGET-30-PARGDJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATDWN-01A	TARGET-30-PATDWN-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATGLU-01A	TARGET-30-PATGLU-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANUIF-01A	TARGET-30-PANUIF-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARZCJ-01A	TARGET-30-PARZCJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASNPG-02A	TARGET-30-PASNPG-02A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASATK-01A	TARGET-30-PASATK-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-00-NAAENF-11A	TARGET-00-NAAENF-11A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARGKK-01A	TARGET-30-PARGKK-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARAMT-01A	TARGET-30-PARAMT-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARIRD-01A	TARGET-30-PARIRD-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARZIP-01A	TARGET-30-PARZIP-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASVRU-01A	TARGET-30-PASVRU-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPCTS-01A	TARGET-30-PAPCTS-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALETP-01A	TARGET-30-PALETP-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALRIA-01A	TARGET-30-PALRIA-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAKINP-01A	TARGET-30-PAKINP-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASCLP-01A	TARGET-30-PASCLP-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPTLD-01A	TARGET-30-PAPTLD-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASCKI-01A	TARGET-30-PASCKI-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASLGS-01A	TARGET-30-PASLGS-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPICY-01A	TARGET-30-PAPICY-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALHVD-01A	TARGET-30-PALHVD-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPTLV-01A	TARGET-30-PAPTLV-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
